"url","title","projects","enrollments","Level","duration","instructor","Related Skills","rating"
https://www.skillshare.com/en/classes/Animation-Fundamentals-Rigging-Your-First-Character-in-Cinema-4D/2092369886,Animation Fundamentals: Rigging Your First Character in Cinema 4D,4,835,Intermediate level,"9 Lessons (1h 39m)","Russ Etheridge, Animator, Designer and Director","Animation,3D Animation,Cinema 4D,Character Animation,Rigging,Creative,Character Rigging",4.79
https://www.skillshare.com/en/classes/Animation-Introduction-Creating-the-World/1727497440,Animation Introduction: Creating the World,0,346,Beginner level,"7 Lessons (30m)","Popil Art, Illustrator artist and animator","Animation,Drawing,Character Design,Filmmaking,Creative,Handmade,Stop Motion",3.71
https://www.skillshare.com/en/classes/Animation-Principles-Add-Playful-Personality-To-Your-Animations/1528756653,Animation Principles: Add Playful Personality To Your Animations,28,7563,Intermediate level,"25 Lessons (3h 17m)","Jake Bartlett, Motion Designer","Animation,Motion Graphics,Adobe After Effects,Creative,Motion Design,2d Animation,Add",4.67
https://www.skillshare.com/en/classes/Animation-Principles-In-Motion-Design-Secrets-of-Great-Motion-Graphics/743567916,Animation Principles In Motion Design: Secrets of Great Motion Graphics,72,4209,All levels,"31 Lessons (5h 9m)","Hongshu Guo, Motion Designer","Animation,Motion Graphics,Adobe After Effects,Creative,After Effects,Motion Design,Inmotion",4.66
https://www.skillshare.com/en/classes/Animation-Station-With-Neil-Patrick-Harris/267747356,Animation Station With Neil Patrick Harris,11,9605,Beginner level,"2 Lessons (15m)","Jon Burgerman, Artist and Illustrator based out of NYC","Animation,Creative,Discover Talents,Dancer,Digital Animation",4.36
https://www.skillshare.com/en/classes/Animation-for-Beginners-Learn-to-create-lower-third-in-Adobe-After-Effects/537556045,Animation for Beginners : Learn to create lower third in Adobe After Effects,0,946,Beginner level,"18 Lessons (43m)","Shubham Ganer, Motion Graphics Designer","Animation,Motion Graphics,Adobe After Effects,Creative,After Effects,2d Animation",4.16
https://www.skillshare.com/en/classes/Animation-for-Graphic-Designers-How-to-Animate-a-Logo/395204234,Animation for Graphic Designers: How to Animate a Logo,45,13276,Intermediate level,"14 Lessons (2h 21m)","William Kesling, Motion Designer & Videographer","Logo Design,Adobe Illustrator,Animation,Motion Graphics,Adobe After Effects,Design Studio,Creative",4.44
https://www.skillshare.com/en/classes/Animation-for-Illustration-Adding-Movement-with-Procreate-Photoshop/1141497717,Animation for Illustration: Adding Movement with Procreate & Photoshop,304,23540,Intermediate level,"11 Lessons (51m)","Libby VanderPloeg, Artist and Illustrator","Illustration,Animation,Adobe Photoshop,Creative,Movement,Gifs,Learn Photoshop",4.54
https://www.skillshare.com/en/classes/Animation-for-Illustration-Creating-GIFs-with-Procreate-After-Effects/1402777132,Animation for Illustration: Creating GIFs with Procreate & After Effects,43,8431,Intermediate level,"12 Lessons (1h 5m)","Heather Seidel, Motion Graphics Designer","Illustration,Animation,Motion Graphics,Editorial Design,Adobe After Effects,Creative,Procreate",4.31
https://www.skillshare.com/en/classes/Animation-for-Illustration-Creating-Layered-GIFs-with-Photoshop-After-Effects/1472193078,Animation for Illustration: Creating Layered GIFs with Photoshop & After Effects,100,12264,Intermediate level,"10 Lessons (1h 25m)","Abbey Lossing, Illustrator","Digital Illustration,Animation,Character Animation,Adobe After Effects,Adobe Photoshop,Creative,Make Change",4.47
https://www.skillshare.com/en/classes/Animation-for-Illustration-Design-Easy-GIFs-for-Your-Instagram-Stories-in-Procreate/1459869372,Animation for Illustration: Design Easy GIFs for Your Instagram Stories in Procreate,19,1951,All levels,"17 Lessons (1h 18m)","Iva Mikles, Illustrator | Top Teacher | Art Side of Life","Illustration,Digital Illustration,Animation,Ipad,Creative,Digital Art,Gifs",4.76
https://www.skillshare.com/en/classes/Animation-for-Lettering-Making-Morphing-Word-GIFs-with-Photoshop/896800879,Animation for Lettering: Making Morphing Word GIFs with Photoshop,29,1144,Intermediate level,"9 Lessons (2h 7m)","Chris Piascik, The illustrator formerly known as designer.","Illustration,Lettering,Digital Illustration,Animation,Hand Lettering,Creative,2d Animation",4.56
https://www.skillshare.com/en/classes/Animation-for-beginners-Create-spherical-animations-in-blender/278677021,Animation for beginners: Create spherical animations in blender.,27,1493,Beginner level,"15 Lessons (2h 49m)","David Jaasma, 3D enthousiast and ofcourse teacher.","Animation,3D Animation,3D Rendering,3D Modeling,Creative,3D,Blender",4.08
https://www.skillshare.com/en/classes/Animation-made-easy-with-Apple-Keynote/919747562,Animation made easy with Apple Keynote,0,431,Beginner level,"14 Lessons (52m)",Ahmad Ghassan ✅,"Animation,Motion Graphics,Keynote,Creative,2d Animation,Keynote Animation,Apple Keynote",4.83
https://www.skillshare.com/en/classes/Anime-Drawing-for-Beginners/1395208883,Anime Drawing for Beginners,11,4304,Beginner level,"30 Lessons (2h 39m)","Pluvias, Webtoon Artist","Illustration,Drawing,Anime,Sketching,Creative,Chibi Drawing,Anime Drawing",4.22
https://www.skillshare.com/en/classes/Any-Language-in-100-Day-Challenge-Speak-Now/888362401,Any Language in 100-Day Challenge (Speak Now!),0,2190,All levels,"10 Lessons (37m)","Francesco Samarelli, TEDx Speaker | Author | Father","Lifestyle,English,French,German,Italian,Mandarin,Spanish",4.75
https://www.skillshare.com/en/classes/Anyone-Can-Animate-Easy-Animation-for-Social-Media/1835068232,Anyone Can Animate: Easy Animation for Social Media,8,6260,Beginner level,"13 Lessons (1h 32m)","Danny Casale, Artist, Animator","Illustration,Animation,Drawing,Social Media,Creative,Record Audio,Viral Meme",4.32
https://www.skillshare.com/en/classes/Anyone-Can-Brush-Letter-Modern-Calligraphy-For-Complete-Beginners/2076009806,Anyone Can Brush Letter: Modern Calligraphy For Complete Beginners,84,13003,Beginner level,"11 Lessons (1h 17m)","Yasmina Creates, Artist & Creativity Cheerleader","Art,DIY,Illustration,Lettering,Hand Lettering,Calligraphy,Creative",4.5
https://www.skillshare.com/en/classes/Art-Fundamentals-in-One-Hour/189505397,Art Fundamentals in One Hour,304,16194,Beginner level,"9 Lessons (1h 5m)","Hardy Fowler, Digital Artist","Illustration,Creative,Digital Painting,Art Fundamentals,Success Habits,Hardy Fowler",4.38
https://www.skillshare.com/en/classes/Anyone-Can-Start-a-Sketchbook-How-to-Draw-Happy-Florals-Botanicals/1070528612,Anyone Can Start a Sketchbook! How to Draw Happy Florals & Botanicals,5,827,All levels,"17 Lessons (3h 49m)","Kristina Hultkrantz, Illustrator & Surface Pattern Designer","Drawing,Painting,Fine Art,Gouache,Creative,Floral,Colored Pencil",4.89
https://www.skillshare.com/en/classes/Anyone-Can-Watercolor-The-Basics-for-Creating-Magical-Pieces/516304626,Anyone Can Watercolor: The Basics for Creating Magical Pieces,362,38987,Beginner level,"12 Lessons (24m)","Yasmina Creates, Artist & Creativity Cheerleader","Art,Illustration,Watercolors,Painting,Fine Art,Watir,Beginner",4.13
https://www.skillshare.com/en/classes/Aperture-Create-Dramatic-Blur-in-your-Portraits/1058791793,Aperture: Create Dramatic Blur in your Portraits,9,2437,Beginner level,"6 Lessons (24m)","Tabitha Park, Product & Food Photographer","Photography,Digital Photography,Aperture,Portrait Photography,Dslr,Creative,Manual Mode",4.26
https://www.skillshare.com/en/classes/Aperture-Shutter-Speed-ISO-The-Basics-of-Analog-Photography/1418709519,"Aperture, Shutter Speed & ISO: The Basics of (Analog) Photography",0,2247,Beginner level,"5 Lessons (37m)",Jahan Saber,"Photography,Street Photography,Digital Photography,Nature Photography,Creative,Film Photography,Shutter Speed",4.44
https://www.skillshare.com/en/classes/App-Store-Optimization-ASO-Improve-App-Listing-Google-Play-Store-App-Store-Ads-Keywords/305119115,App Store Optimization (ASO) | Improve App Listing | Google Play Store | App Store | Ads | Keywords,1,381,Beginner level,"10 Lessons (34m)","Nikola Lugonja, HR and Marketing Instructor","Marketing,Business,SEO,Mobile Marketing,App Store Optimization,Google,Mobile Apps",4.25
https://www.skillshare.com/en/classes/Apparel-Design-Using-Adobe-Photoshop/473007923,Apparel Design Using Adobe Photoshop,0,169,Intermediate level,"5 Lessons (36m)","Derrick Mitchell, Designer | Teacher | Artist | Innovator","Adobe Photoshop,Graphic Design,Creative,Apparel,Apparel Design",5.0
https://www.skillshare.com/en/classes/Aprendizaje-Efectivo-sin-Estr%C3%A9s-para-Adultos/902151541,Aprendizaje Efectivo sin Estrés para Adultos,0,47,All levels,"26 Lessons (54m)","Dr. Marcel Tella Amo, Fast Learning Enthusiast","Business,Productivity,Stress Reduction,Studying,Memory,Concentration,Attention",4.91
https://www.skillshare.com/en/classes/Aqua-Let-us-Master-Water-Ocean-Waves-and-Seascapes-with-Watercolours-in-30-Days/2076530032,"Aqua: Let us Master Water, Ocean, Waves and Seascapes with Watercolours in 30 Days",52,2003,All levels,"85 Lessons (1d 17h 21m)","Geethu Chandramohan, Colourfulmystique - Top Teacher, Artist","Watercolors,Fine Art,Creative,Watercolor Painting,Watercolour,Seascape,Watercolor Technique",4.86
https://www.skillshare.com/en/classes/Architectural-visualization-with-3ds-Max-2022-and-Corona-Renderer-7/445690464,Architectural visualization with 3ds Max 2022 and Corona Renderer 7,5,628,Beginner level,"109 Lessons (12h 55m)","Widhi Muttaqien, CG expert & entrepreneur","Interior Design,3D Rendering,3DS Max,3D Computer Graphics,3D Modeling,Architecture,Graphic Design",5.0
https://www.skillshare.com/en/classes/Architecture-Digital-Collage-Communicating-architecture-in-a-compelling-way/999230843,Architecture Digital Collage : Communicating architecture in a compelling way,12,2594,All levels,"45 Lessons (3h 5m)","Steven Rubio, Architect, Visualizer and teacher!","Illustration,Architecture,Creative,Gif Image,Photoshop Shortcuts,Digital Collage,Urbanism",4.59
https://www.skillshare.com/en/classes/Architecture-Presentation-Essentials-Blending-Modes-and-their-Examples-Adobe-Photoshop/2048055418,Architecture Presentation Essentials: Blending Modes and their Examples | Adobe Photoshop,0,418,Beginner level,"18 Lessons (34m)","Arch Ba Saba, Interior designer","Photography,Adobe Photoshop,Architecture,Graphic Design,Creative,Photo Editing,Post Production",4.66
https://www.skillshare.com/en/classes/Architecture-and-Real-Estate-Photography-3-Lighting-Color-Management/659047235,Architecture and Real Estate Photography 3: Lighting Color Management,0,1632,Intermediate level,"9 Lessons (50m)","Charlie Borland, Professional photographer for over 35 years","Photography,Creative,Interior Photography,Architecture Management,Real Estate Management,Real Estate Photography,Architecture Photography",3.44
https://www.skillshare.com/en/classes/Art-Abroad-How-to-Create-a-Travel-Sketchbook/1108711183,Art Abroad: How to Create a Travel Sketchbook,7,3081,All levels,"11 Lessons (55m)","Christine Nishiyama, Artist at Might Could Studios","Illustration,Watercolors,Drawing,Painting,Creative,Travel,Sketchbook",4.1
https://www.skillshare.com/en/classes/Art-Basics-How-to-Draw-2D-and-3D-Shapes/265425434,Noções básicas de arte — como desenhar formas em 2D e 3D,5,1064,Beginner level,"10 Lessons (22 min)","Jordan Hill, Illustrator and Storyteller.","Arte,Ilustração,Desenho,Belas artes,Artes visuais,Esboço,Criativo",4.15
https://www.skillshare.com/en/classes/Art-Code-Create-and-Code-an-Interactive-Parallax-Illustration/1862124549,Art & Code: Create and Code an Interactive Parallax Illustration,43,4648,Advanced level,"12 Lessons (2h 30m)","Jarom Vogel, Digital Illustrator","Illustration,Digital Illustration,Javascript,HTML5,Creative,Coding,HTML5 Canvas",4.44
https://www.skillshare.com/en/classes/Art-Collage-Create-a-Beautiful-Paper-Rose-Bouquet/433917396,Art Collage : Create a Beautiful Paper Rose Bouquet,41,1502,All levels,"8 Lessons (20m)","Claire Picard, Illustrator","Illustration,Collage,Paper,Flowers,Creative,Wall Art,Tutorial",4.51
https://www.skillshare.com/en/classes/Art-Design-Portfolio-Preparation/1956165962,"Art & Design, Portfolio Preparation",0,3192,Beginner level,"13 Lessons (32m)","Sonia Nicolson, Architect | Entrepreneur","Fashion Design,Layout Design,Fine Art,Architecture,Graphic Design,Portfolio,Creative",3.45
https://www.skillshare.com/en/classes/Art-Direction-for-the-Web/916622745,Art Direction for the Web,4,4750,All levels,"9 Lessons (58m)","Andy Clarke, Art director, designer, and mentor","Creative,Art Direction,Direction,UI/UX Design,Clerk",3.62
https://www.skillshare.com/en/classes/Art-Essentials-COLOR-Really-Learn-What-Color-in-Fine-Arts-is-All-About/2018887698,Art Essentials: COLOR/ Really Learn What Color in Fine Arts is All About,4,236,All levels,"24 Lessons (2h 13m)","Jennifer Moorhead, Artist, Art Professor, and Entrepreneur","Art,Color Theory,Fine Art,Acrylic Painting,Visual Arts,Creative,Value",4.59
https://www.skillshare.com/en/classes/Art-Essentials-FORM-Enhance-Your-Drawing-Skills-to-Create-Fantastic-Forms/871082956,Art Essentials: FORM/ Enhance Your Drawing Skills to Create Fantastic Forms,9,1119,All levels,"14 Lessons (1h 2m)","Jennifer Moorhead, Artist, Art Professor, and Entrepreneur","Drawing,3D Rendering,Fine Art,Figurative Art,Sketching,Creative,Pencil",4.57
https://www.skillshare.com/en/classes/Art-Essentials-Learn-Watercolor-Painting-Basics/1424774081,Art Essentials: Learn Watercolor Painting Basics,453,39830,Beginner level,"6 Lessons (44m)","Katie Rodgers, Artist","Illustration,Watercolors,Painting,Shoe Design,Color Palette,Multisim,Watir",3.6
https://www.skillshare.com/en/classes/Art-Fundamentals-for-Beginners-Line-Form-and-Shading/333109439,"Art Fundamentals for Beginners - Line, Form and Shading",31,2336,Beginner level,"16 Lessons (1h 4m)","JW Learning, Drawing the Body, Head and Hands","Art,Illustration,Drawing,Fine Art,Beginner,Perspective,Creative",4.69
https://www.skillshare.com/en/classes/Art-Hacks-To-Overcome-Creative-Block-The-Power-Of-Series/52967395,Art Hacks To Overcome Creative Block : The Power Of Series,18,4128,All levels,"7 Lessons (23m)","Margarita Bourkova, artist | dreamer | infp","Illustration,Drawing,Fine Art,Marwari,Sketching,Creative,Creativity",4.2
https://www.skillshare.com/en/classes/Art-Journal-Part-1-Unlock-your-Creative-Intuition/874744726,Art Journal Part 1: Unlock your Creative Intuition,4,4775,Beginner level,"10 Lessons (1h 6m)",Christen McGee,"Crafts,Fine Art,Lifestyle,Mixed Media,Visual Arts,Creative,Journal",3.01
https://www.skillshare.com/en/classes/Art-Journaling-for-Self-Care-3-Exercises-for-Reflection-and-Growth/1956917187,Art Journaling for Self-Care: 3 Exercises for Reflection and Growth,109,30321,All levels,"6 Lessons (40m)","Amanda Rach Lee, Artist","Illustration,Creative,Maven,Grow,Journaling,Doodling,Handwriting",4.25
https://www.skillshare.com/en/classes/Art-Licensing-Create-and-Sell-Your-First-Greeting-Card/620158029,Art Licensing: Create and Sell Your First Greeting Card,4,933,Beginner level,"8 Lessons (39m)","Ilana Griffo, Artist & Author","Illustration,Hand Lettering,Graphic Design,Creative,Digital Art,Projects,Handlettering",3.51
https://www.skillshare.com/en/classes/Art-Licensing-Fundamentals-Finding-Buyers-for-Your-Art/1219576917,Art Licensing Fundamentals: Finding Buyers for Your Art,53,4989,All levels,"7 Lessons (27m)","Shannon McNab, Surface Designer & Illustrator","Business,Design Research,Business Development,Licensing,Freelance & Entrepreneurship,Business Skills,Surface Design",4.28
https://www.skillshare.com/en/classes/Art-Licensing-for-Surface-Pattern-designers/1852389088,Art Licensing for Surface Pattern designers,0,6146,All levels,"7 Lessons (33m)","Mel Armstrong, Illustrator, Pattern Addict & Teacher","Illustration,Pattern Design,Freelancing,Fashion Illustration,Surface Pattern Design,Textiles,Creative",4.15
https://www.skillshare.com/en/classes/Art-Licensing-or-Print-on-Demand-Pros-Cons-and-Strategies-for-Artists/1770925584,"Art Licensing or Print on Demand? Pros, Cons and Strategies for Artists",0,1813,All levels,"6 Lessons (52m)","Ronnie Walter, Artist, Writer, Art Biz Coach","Entrepreneurship,Business,Illustration,Freelance & Entrepreneurship,Art Licensing",4.49
